,AA3,AOA3,AOA4,GBM1,GBM15,GBM16,GBM21,GBM22,GBM25,GBM27,GBM28,GBM29,GBM31,GBM4,GBM5,GBM6,GNN1,GS1,JPA3,LGG1,O1,O2,O3,O5,sGBM1,sGBM3
CD47,-0.416890148523253,-0.406187591168553,-0.223803503804183,-0.386424402101985,-0.107229581832931,1.36039478671874,1.22272914254696,0.861503852840074,1.7641093402293,2.13156162380122,1.17845636374948,0.914830650884386,0.494749908831447,1.72257931456915,1.90611888351492,-0.0998625411612895,-0.291903608928116,1.31355702257423,2.23067699530769,-0.0963105643378404,-0.300250774228662,-0.397481661815686,-0.843914517984739,-0.3943160064691,0.80952413232201,0.83384400280599
IFI30,-2.10289014852325,-0.466187591168553,0.462196496195817,-1.09742440210198,1.92477041816707,0.192394786718738,1.92572914254696,0.623503852840074,-0.679890659770696,1.40156162380122,0.64445636374948,-0.146169349115614,0.431749908831447,1.98457931456915,1.33511888351492,-0.187862541161289,-1.62990360892812,0.430557022574225,0.102676995307695,-2.22931056433784,-2.27725077422866,-0.705481661815686,-1.89491451798474,0.1216839935309,-0.25947586767799,0.476844002805991
ATP6V1C1,1.47010985147675,1.56381240883145,1.87019649619582,1.85057559789802,1.15377041816707,0.470394786718738,-0.0812708574530414,0.641503852840074,1.0371093402293,0.0155616238012191,0.25545636374948,1.02983065088439,0.573749908831447,0.397579314569152,0.17211888351492,1.54613745883871,2.07609639107188,0.607557022574225,0.575676995307695,1.78568943566216,2.13674922577134,1.38651833818431,2.06708548201526,1.9886839935309,0.77252413232201,-0.209155997194009
PSD3,-0.648890148523253,-0.426187591168553,-0.298803503804183,-1.25742440210198,-1.51822958183293,-0.943605213281262,-2.58827085745304,-1.88049614715993,-1.0358906597707,-1.43843837619878,-1.04454363625052,-1.79316934911561,-1.56825009116855,-1.65542068543085,-1.55188111648508,-1.15486254116129,-0.350903608928116,-1.37444297742577,-1.61632300469231,0.64268943566216,-0.149250774228662,-0.152481661815686,0.0610854820152613,-0.6033160064691,0.16352413232201,-1.35115599719401
RUNX1,-0.701890148523253,-1.02518759116855,-0.790803503804183,-1.32142440210198,0.147770418167069,1.24239478671874,0.236729142546959,0.311503852840074,0.0261093402293035,0.582561623801219,-0.29354363625052,0.439830650884386,0.371749908831447,0.979579314569152,0.56411888351492,-1.66286254116129,-0.737903608928116,-0.373442977425775,0.207676995307695,-0.84331056433784,-2.22225077422866,-0.327481661815686,-1.32691451798474,-1.0143160064691,0.0675241323220098,0.88584400280599
LHFPL2,1.33310985147675,1.21681240883145,1.22019649619582,1.06757559789802,1.66277041816707,0.394394786718738,1.49272914254696,1.32050385284007,1.0061093402293,1.39256162380122,1.00645636374948,0.439830650884386,0.148749908831447,1.36257931456915,1.49611888351492,0.477137458838711,1.41009639107188,0.434557022574225,2.47867699530769,1.10768943566216,-0.432250774228662,0.950518338184314,-0.440914517984739,0.4406839935309,0.76752413232201,1.87784400280599
C9orf48,1.25410985147675,0.501812408831447,0.661196496195817,0.644575597898015,-0.177229581832931,-1.44760521328126,-1.87827085745304,-0.793496147159926,-0.262890659770696,-0.981438376198781,-0.61054363625052,-0.555169349115614,-1.07325009116855,-1.37582068543085,-1.49188111648508,0.646137458838711,0.955096391071884,0.0985570225742252,-0.183323004692305,0.76868943566216,1.38574922577134,0.573518338184314,1.67308548201526,0.4796839935309,0.23652413232201,-0.493155997194009
CA12,-3.65089014852325,-1.32818759116855,-3.42680350380418,2.05857559789802,-1.96022958183293,1.04539478671874,0.412729142546959,1.43550385284007,2.5901093402293,1.41456162380122,-0.0535436362505203,0.105230650884386,1.04174990883145,3.20957931456915,2.18411888351492,-1.15186254116129,-2.01990360892812,0.794557022574225,-1.40532300469231,-0.86331056433784,0.214749225771338,-1.62148166181569,-2.82691451798474,-0.9805660064691,2.45652413232201,0.493844002805991
EDNRB,4.03760985147675,2.62881240883145,0.746696496195817,2.40157559789801,0.371270418167069,3.06339478671874,0.556729142546959,-0.0339961471599262,0.558609340229304,-0.682438376198781,0.93645636374948,1.55633065088439,1.34924990883145,-0.729920685430848,-0.0628811164850795,-0.133862541161289,4.37309639107188,-0.0914429774257748,0.851176995307695,2.09618943566216,3.02824922577134,2.68501833818431,1.19158548201526,2.6841839935309,-0.23497586767799,1.29834400280599
PPP3CA,-0.0798901485232527,0.264812408831447,0.290196496195817,0.321575597898015,-0.855229581832931,0.00239478671873776,-0.625270857453041,-0.820496147159926,-0.0738906597706965,-0.249438376198781,0.0974563637494797,-0.932169349115614,0.0177499088314468,-0.901420685430848,-0.78088111648508,-0.349862541161289,1.58209639107188,-0.479442977425775,0.0076769953076948,1.34168943566216,0.848749225771338,0.652518338184314,2.75808548201526,0.0356839935309004,-0.19247586767799,-0.108155997194009
LGALS3,-0.631890148523253,-2.36618759116855,-1.30880350380418,-2.53042440210199,-0.885229581832931,0.0343947867187378,0.162729142546959,0.287503852840074,0.765109340229303,0.247561623801219,-1.84754363625052,-0.773169349115614,-0.302250091168553,0.363579314569152,0.677118883514921,-1.59886254116129,-3.42390360892812,-0.961442977425775,-0.392323004692305,-1.93531056433784,-2.78725077422866,-2.69148166181569,-2.09991451798474,-2.1083160064691,-1.86347586767799,1.01984400280599
STEAP3,-0.0198901485232528,-1.38118759116855,-1.70380350380418,0.266575597898015,-1.11222958183293,0.946394786718738,0.448729142546959,-0.0204961471599262,0.859109340229304,1.47856162380122,0.0734563637494797,-1.29316934911561,0.348749908831447,1.89657931456915,0.655118883514921,-0.621862541161289,-0.829903608928116,0.198557022574225,0.748676995307695,-0.35731056433784,-1.22325077422866,-1.55948166181569,-1.69491451798474,-1.7253160064691,-0.18547586767799,-1.52315599719401
IGFBP3,-3.01689014852325,-4.37518759116855,-4.66880350380418,-3.58342440210198,-4.66422958183293,-0.686605213281262,0.461729142546959,-0.0944961471599262,-2.7568906597707,-0.904438376198781,-2.00354363625052,-2.04816934911561,-1.76125009116855,-0.378420685430848,0.150118883514921,-3.19186254116129,-5.47490360892812,-0.960442977425775,-1.58532300469231,-4.04331056433784,-4.18625077422866,-3.52348166181569,-3.60691451798474,-3.7223160064691,-2.58047586767799,-1.71715599719401
KLRC3,-1.52989014852325,2.22481240883145,-1.14680350380418,-1.23842440210198,-1.22622958183293,-1.03960521328126,-2.76227085745304,-0.803496147159926,-1.6698906597707,-2.59343837619878,-1.49254363625052,-1.24216934911561,-2.03225009116855,-2.86542068543085,-2.05188111648508,-1.87786254116129,1.51409639107188,-3.06844297742578,-1.43132300469231,1.09668943566216,2.27374922577134,4.24451833818431,-0.475914517984739,0.8626839935309,1.87152413232201,2.24984400280599
KLRC2,-4.15789014852325,2.36481240883145,-1.46380350380418,-2.02142440210198,-1.25522958183293,-2.63360521328126,-3.48227085745304,-1.74349614715993,-2.9998906597707,-4.13143837619878,-1.31254363625052,-3.33516934911561,-3.63725009116855,-4.11842068543085,-4.17088111648508,-2.68386254116129,-0.406903608928116,-4.59344297742577,-1.93632300469231,0.58468943566216,2.33974922577134,4.09151833818431,-0.946914517984739,0.5476839935309,2.33852413232201,2.46484400280599
KLRC1,-4.43089014852325,2.11881240883145,-1.33380350380418,-2.52942440210198,-0.99422958183293,-3.20360521328126,-3.44327085745304,-1.01649614715993,-2.3018906597707,-2.74643837619878,-1.34554363625052,-3.22416934911561,-3.41825009116855,-3.54442068543085,-4.00488111648508,-2.76686254116129,-0.202903608928116,-4.28344297742577,-1.97532300469231,0.49168943566216,2.25874922577134,4.19151833818431,-0.493914517984739,0.5576839935309,2.13352413232201,2.50384400280599
NPL,1.91310985147675,0.603812408831447,1.36519649619582,2.61657559789802,2.44277041816707,2.25139478671874,2.57372914254696,3.11350385284007,1.5641093402293,2.66456162380122,3.25045636374948,1.89983065088439,1.88574990883145,4.10857931456915,3.87511888351492,1.37713745883871,1.15809639107188,2.67455702257423,2.36967699530769,1.31868943566216,0.961749225771338,1.66751833818431,1.32608548201526,1.3226839935309,0.74452413232201,1.01784400280599
ARPP.19,1.12610985147675,1.56581240883145,2.05219649619582,1.87157559789802,0.834770418167069,0.388394786718738,-0.416270857453041,0.102503852840074,1.2411093402293,-0.098438376198781,0.33045636374948,1.01783065088439,0.679749908831447,0.218579314569152,-0.431881116485079,1.50513745883871,1.83309639107188,1.25055702257423,0.533676995307695,1.59768943566216,2.28374922577134,1.19651833818431,2.71208548201526,1.7536839935309,0.42952413232201,0.322844002805991
PDE2A,0.0751098514767472,2.11981240883145,1.96319649619582,1.54157559789802,0.649770418167069,-0.794605213281262,-0.996270857453041,0.541503852840074,1.2791093402293,-0.790438376198781,-0.39654363625052,1.00783065088439,1.00074990883145,-0.235420685430848,-0.59288111648508,1.76313745883871,2.13009639107188,1.58655702257423,-0.239323004692305,1.99468943566216,2.54974922577134,2.24151833818431,3.26708548201526,1.8296839935309,-0.25547586767799,-1.57015599719401
COL4A2,1.49610985147675,-0.232187591168553,-0.535803503804183,-0.871424402101985,-1.10222958183293,2.60139478671874,2.27872914254696,1.91750385284007,1.9841093402293,2.39056162380122,2.35945636374948,1.90783065088439,1.90674990883145,1.37157931456915,1.08411888351492,0.364137458838711,-0.762903608928116,0.521557022574225,0.461676995307695,-0.63331056433784,-1.23025077422866,-0.374481661815686,-1.78991451798474,-0.2963160064691,1.48352413232201,2.56984400280599
TIMP3,2.55410985147675,1.27581240883145,0.157196496195817,2.17857559789802,0.102770418167069,0.611394786718738,-0.538270857453041,1.18750385284007,0.899109340229304,0.99956162380122,0.00445636374947966,0.229830650884386,0.749749908831447,-0.770420685430848,0.80611888351492,0.184137458838711,2.83709639107188,0.00555702257422519,1.43867699530769,1.72968943566216,2.75074922577134,2.56451833818431,0.723085482015261,1.1896839935309,0.0915241323220098,-0.363155997194009
PLAUR,-1.58689014852325,-1.23328759116855,-1.57980350380418,-2.30142440210198,0.144770418167069,-0.176605213281262,0.503729142546959,-0.215496147159926,-0.110890659770696,0.571561623801219,-0.66254363625052,-0.426169349115614,-0.665250091168553,1.69757931456915,0.94111888351492,-2.64086254116129,-1.84490360892812,-0.0854429774257748,-1.57332300469231,-2.52831056433784,-2.45225077422866,-2.21348166181569,-2.95391451798474,-0.5373160064691,-0.21347586767799,-0.484155997194009
PNCK,0.911109851476747,1.81081240883145,1.64319649619582,0.997575597898015,0.66077041816707,0.355394786718738,-0.131270857453041,0.289503852840074,0.881109340229304,0.269561623801219,0.27845636374948,0.940830650884386,0.627749908831447,-0.195420685430848,0.667118883514921,1.95613745883871,2.66809639107188,1.22155702257423,-0.0183230046923052,1.89768943566216,1.85774922577134,1.71851833818431,3.39408548201526,1.5346839935309,1.26152413232201,0.455844002805991
WDR7,1.33410985147675,2.01181240883145,1.70919649619582,2.39857559789802,1.30977041816707,0.439394786718738,-0.146270857453041,0.886503852840074,1.5041093402293,0.321561623801219,0.60545636374948,1.27483065088439,0.821749908831447,0.0785793145691518,0.45111888351492,1.72213745883871,1.00809639107188,0.739557022574225,1.23367699530769,1.88468943566216,2.16374922577134,1.28051833818431,2.57508548201526,1.6416839935309,0.65652413232201,-0.0221559971940093
X37864,3.90410985147675,3.80181240883145,3.68919649619582,4.02257559789802,2.51477041816707,1.26739478671874,-0.0132708574530414,1.77150385284007,2.8211093402293,1.30756162380122,2.34445636374948,2.94083065088439,2.80474990883145,0.674579314569152,1.60811888351492,3.72513745883871,5.26409639107188,3.14155702257422,3.02267699530769,4.07268943566216,4.33974922577134,3.46851833818431,4.91608548201526,3.9926839935309,3.49252413232201,2.77484400280599
NNMT,-1.90989014852325,-3.78718759116855,-2.94280350380418,-2.90142440210199,-2.74822958183293,-1.81560521328126,0.799729142546959,-0.785496147159926,-1.2688906597707,0.0525616238012191,0.30345636374948,-2.13216934911561,0.674749908831447,0.747579314569152,0.77811888351492,-1.53286254116129,-5.64090360892812,1.29355702257423,-1.25732300469231,-3.59131056433784,-3.61025077422866,-1.22448166181569,-2.70891451798474,-3.1853160064691,-1.27247586767799,-1.52415599719401
TBC1D7,1.94610985147675,2.69081240883145,2.27119649619582,2.01357559789801,1.05877041816707,0.0433947867187378,-0.274270857453041,0.584503852840074,1.0711093402293,-0.263438376198781,0.87745636374948,0.877830650884386,0.616749908831447,0.0805793145691518,0.80211888351492,1.60613745883871,2.33209639107188,0.881557022574225,1.37667699530769,1.61468943566216,2.72774922577134,1.69151833818431,2.59108548201526,1.4576839935309,0.60352413232201,1.16684400280599
MRC2,0.0181098514767473,-0.334187591168553,-0.00880350380418332,1.11857559789802,-0.0542295818329308,1.66539478671874,1.31472914254696,-0.0774961471599262,0.914109340229303,2.50056162380122,1.00845636374948,0.682830650884386,1.08174990883145,1.77057931456915,1.56811888351492,-0.401862541161289,0.838096391071884,0.438557022574225,1.09767699530769,-0.37631056433784,-0.635250774228662,-1.06648166181569,-0.450914517984739,-0.7523160064691,-0.58147586767799,1.76084400280599
ABCA5,-2.36689014852325,-2.00618759116855,0.791196496195817,-0.0224244021019848,-0.387229581832931,-0.594605213281262,1.61972914254696,0.784503852840074,-2.4318906597707,1.59856162380122,0.34545636374948,0.00283065088438617,-0.0822500911685531,2.31257931456915,-0.46488111648508,2.41313745883871,-1.55890360892812,0.572557022574225,-2.34232300469231,-2.71731056433784,-2.45125077422866,-2.61048166181569,-1.16191451798474,-1.3533160064691,0.0465241323220098,1.21684400280599
TCF7L1,1.24910985147675,1.73781240883145,-1.40280350380418,0.579575597898015,-1.02522958183293,0.546394786718738,-1.03727085745304,-1.15249614715993,-0.385890659770696,-1.12043837619878,0.48145636374948,-1.10016934911561,-0.299250091168553,-0.776420685430848,-0.77888111648508,-1.10486254116129,1.83009639107188,-0.998442977425775,-0.864323004692305,-0.12431056433784,1.24874922577134,1.48651833818431,-0.0649145179847387,0.6016839935309,0.35652413232201,-0.418155997194009
CD58,-0.515890148523253,-1.75518759116855,-0.995803503804183,-1.04242440210198,-0.790229581832931,0.190394786718738,0.000729142546958661,-0.818496147159926,-0.379890659770696,-0.612438376198781,-0.17254363625052,-0.211169349115614,-0.299250091168553,-0.618420685430848,-0.26188111648508,-0.90286254116129,-1.27390360892812,-1.36944297742577,-0.530323004692305,-0.75731056433784,-1.41125077422866,-0.890481661815686,-1.13991451798474,-1.7633160064691,-0.82047586767799,0.203844002805991
MST1,-1.07789014852325,-0.150187591168553,-1.93980350380418,-0.902424402101985,-2.08322958183293,-0.997605213281262,-1.55827085745304,-1.26249614715993,-1.2538906597707,-2.07543837619878,-1.41454363625052,-0.868169349115614,-1.77725009116855,-1.80842068543085,-0.90588111648508,-1.62586254116129,0.567096391071884,-2.58944297742578,-1.67732300469231,-1.37131056433784,0.463749225771338,-0.622481661815686,-1.75091451798474,-1.2873160064691,-1.54947586767799,-0.95615599719401
DECR2,0.265109851476747,-0.0541875911685531,-1.71280350380418,-0.851424402101985,-1.79922958183293,-0.713605213281262,-1.03427085745304,-1.37349614715993,-1.2278906597707,-0.769438376198781,-1.17454363625052,-0.886169349115614,-0.897250091168553,-1.05742068543085,-1.20988111648508,-2.16786254116129,0.703096391071884,-1.55644297742577,-0.653323004692305,-0.41331056433784,0.152749225771338,-0.276481661815686,-1.29291451798474,-0.7653160064691,-0.19847586767799,-0.420155997194009
AA131320,4.38010985147675,3.85281240883145,1.39019649619582,2.94557559789801,1.85777041816707,1.97939478671874,1.60172914254696,1.88250385284007,1.1751093402293,0.99156162380122,2.04245636374948,1.46483065088439,2.05474990883145,0.734579314569152,1.96911888351492,1.27513745883871,4.78509639107188,1.58255702257423,2.69667699530769,3.43568943566216,4.29674922577134,3.44351833818431,2.03308548201526,2.5046839935309,2.68652413232201,2.84884400280599
LOC57228,0.706109851476747,0.556812408831447,-1.03080350380418,1.51457559789802,0.150770418167069,0.0573947867187378,-0.576270857453041,0.0565038528400738,0.746109340229304,0.899561623801219,0.11345636374948,0.382830650884386,0.0687499088314469,-0.884420685430848,0.691118883514921,0.69713745883871,1.84209639107188,-0.0874429774257748,0.249676995307695,1.98968943566216,2.29074922577134,1.09651833818431,2.30608548201526,1.9796839935309,0.25452413232201,-0.486155997194009
MST150,-0.139890148523253,-0.824187591168553,-0.0668035038041833,0.280575597898015,-0.377229581832931,2.52439478671874,1.07972914254696,0.604503852840074,2.4751093402293,1.09956162380122,0.43345636374948,1.20283065088439,0.673749908831447,2.23357931456915,1.04611888351492,-0.0918625411612895,-1.10490360892812,0.388557022574225,1.60167699530769,0.15168943566216,-1.20725077422866,-0.888481661815686,-0.265914517984739,-0.4293160064691,-0.28147586767799,1.24084400280599
PEG3,0.114109851476747,0.379812408831447,0.597196496195817,-0.0394244021019847,-0.453229581832931,-0.990605213281262,-1.56227085745304,-1.28749614715993,0.597109340229304,-0.78243837619878,-1.51354363625052,-0.269169349115614,-0.731250091168553,-1.73742068543085,-0.62088111648508,-0.0898625411612895,1.37009639107188,-0.0504429774257749,0.263676995307695,0.93668943566216,0.477749225771338,0.796518338184314,1.88208548201526,-0.2943160064691,1.23152413232201,-0.99415599719401
TMEM49,-3.64789014852325,-2.36218759116855,-2.36780350380418,-3.22542440210198,-1.17022958183293,-0.108605213281262,-0.296270857453041,-0.795496147159926,-0.744890659770696,0.173561623801219,-0.36954363625052,-0.0211693491156139,-1.46525009116855,-0.335420685430848,0.0221188835149205,-1.62586254116129,-3.92990360892812,-0.914442977425775,-1.3963230046923,-3.48031056433784,-3.32125077422866,-1.59748166181569,-4.19691451798474,-1.5583160064691,-1.49947586767799,1.26084400280599
FABP3,0.250109851476747,1.71981240883145,1.66719649619582,0.754575597898015,0.345770418167069,-0.0316052132812622,-0.218270857453041,-0.354496147159926,0.726109340229304,-0.446438376198781,-1.02254363625052,1.03283065088439,-0.362250091168553,-0.0884206854308482,0.126118883514921,0.101137458838711,0.355096391071884,1.56755702257423,-0.207323004692305,1.84468943566216,1.22574922577134,0.755518338184314,2.40308548201526,1.6146839935309,0.0405241323220098,0.0488440028059907
SLC16A3,-3.46589014852325,-2.78618759116855,-2.46880350380418,-3.62942440210198,-1.67022958183293,-2.16560521328126,-1.36727085745304,-1.26549614715993,-1.2988906597707,-0.919438376198781,-1.74354363625052,-2.40816934911561,-2.20625009116855,-0.519420685430848,-1.31788111648508,-2.83186254116129,-3.19090360892812,-2.19844297742577,-1.94332300469231,-3.26931056433784,-3.07125077422866,-2.89148166181569,-3.17491451798474,-2.7053160064691,-2.14147586767799,-1.88415599719401
SERPINH1,-1.54089014852325,-2.85018759116855,-2.95180350380418,-2.79042440210198,-3.00222958183293,-0.733605213281262,-0.420270857453041,-0.978496147159926,-0.811890659770697,-0.882438376198781,-1.20654363625052,-1.21416934911561,-0.967250091168553,-0.645420685430848,-1.45288111648508,-2.06486254116129,-3.34090360892812,-1.78044297742577,-2.50632300469231,-3.15131056433784,-2.63125077422866,-2.82648166181569,-3.20691451798474,-2.8153160064691,-1.48847586767799,-0.684155997194009
ADM,-3.81289014852325,-4.07018759116855,-2.80480350380418,-2.60642440210199,-2.01922958183293,1.24539478671874,-0.0772708574530414,0.453503852840074,2.3061093402293,0.828561623801219,1.22845636374948,0.498830650884386,0.0257499088314468,1.05457931456915,-0.00288111648507949,-0.86786254116129,-3.65690360892812,0.830557022574225,-0.752323004692305,-2.40231056433784,-3.85425077422866,-3.69748166181569,-1.94591451798474,-1.1903160064691,-1.39847586767799,-0.389155997194009
NMNAT2,0.678109851476747,1.75181240883145,1.69419649619582,1.36057559789802,0.625770418167069,-0.576605213281262,-0.446270857453041,-0.198496147159926,0.761109340229303,-0.235438376198781,0.96745636374948,0.991830650884386,0.358749908831447,-0.869420685430848,0.35011888351492,1.68613745883871,3.10609639107188,1.70155702257422,1.12667699530769,1.86068943566216,1.77374922577134,2.45151833818431,2.55608548201526,1.5476839935309,1.53452413232201,0.175844002805991
GABBR1,4.41210985147675,3.55381240883145,2.66519649619582,5.02857559789801,1.89177041816707,2.30839478671874,0.750729142546959,0.454503852840074,1.0641093402293,1.44756162380122,1.56745636374948,1.83983065088439,2.12374990883145,0.234579314569152,1.00111888351492,2.48213745883871,5.37109639107188,2.22655702257423,2.36267699530769,3.92668943566216,3.72174922577134,1.09551833818431,3.81908548201526,2.4296839935309,2.21052413232201,2.49684400280599
VAMP2,2.37110985147675,3.12581240883145,3.31119649619582,3.26057559789801,2.22877041816707,0.905394786718738,0.305729142546959,1.54950385284007,2.8431093402293,0.497561623801219,1.10645636374948,2.58083065088439,2.06474990883145,0.965579314569152,1.38311888351492,3.34713745883871,3.48009639107188,2.51255702257422,1.5796769953077,3.59268943566216,3.50874922577134,2.68951833818431,4.28908548201526,3.2186839935309,2.29352413232201,2.19684400280599
CSPG2,2.82135985147675,2.39731240883145,0.123946496195817,1.92257559789802,0.94227041816707,0.630644786718738,0.373729142546959,1.16325385284007,-0.313390659770696,1.99581162380122,1.51070636374948,0.741330650884386,0.935499908831447,2.36357931456915,1.47636888351492,0.90063745883871,3.89284639107188,0.590307022574225,2.26417699530769,2.57268943566216,2.36974922577134,2.80226833818431,0.505835482015261,1.8346839935309,1.13377413232201,1.07234400280599
WASF1,1.77410985147675,2.16781240883145,1.90719649619582,1.88757559789802,1.24777041816707,0.565394786718738,-1.02627085745304,0.195503852840074,1.3531093402293,-1.00943837619878,0.33745636374948,1.57883065088439,0.301749908831447,-0.374420685430848,0.49511888351492,1.90313745883871,1.96509639107188,1.32155702257423,0.694676995307695,2.54568943566216,2.81274922577134,1.59251833818431,3.04708548201526,2.3716839935309,1.08652413232201,2.59784400280599
CBX6,1.23410985147675,1.40581240883145,1.01719649619582,1.25557559789802,0.579770418167069,-0.164605213281262,-0.0352708574530414,0.530503852840074,0.217109340229304,0.322561623801219,-0.88254363625052,0.254830650884386,0.562749908831447,-0.331420685430848,-0.15388111648508,1.10013745883871,1.50009639107188,0.327557022574225,1.0756769953077,1.96668943566216,1.60574922577134,1.11251833818431,2.70308548201526,1.1326839935309,1.32852413232201,1.58984400280599
RAB27B,-3.18139014852325,-0.114187591168553,0.200696496195817,-1.28442440210198,-1.80472958183293,-3.88410521328126,-2.57877085745304,-2.21299614715993,-1.8433906597707,-1.88143837619878,-1.67304363625052,-1.01966934911561,-2.26725009116855,-1.57092068543085,-1.66638111648508,-0.101362541161289,1.20259639107188,-0.789942977425775,-2.78732300469231,0.56668943566216,0.238249225771338,0.623518338184314,1.26058548201526,-0.0203160064690996,-1.31897586767799,-1.62065599719401
COL3A1,0.0756098514767473,0.256312408831447,3.91519649619582,2.13907559789802,3.26827041816707,2.52139478671874,3.88822914254696,2.58700385284007,0.668109340229303,4.65306162380122,4.61345636374948,3.26033065088439,3.01224990883145,5.43757931456915,1.33061888351492,5.18563745883871,1.57909639107188,3.74155702257423,0.0881769953076948,-0.44931056433784,-0.848250774228662,-0.730981661815686,2.16108548201526,1.4611839935309,2.36052413232201,3.90334400280599
KIAA1644,-0.729890148523253,0.601812408831447,0.820196496195817,-0.0224244021019848,-1.12822958183293,-1.59860521328126,-2.55127085745304,-1.06449614715993,-0.284890659770696,-2.02943837619878,-3.19854363625052,-0.637169349115614,0.0137499088314468,-2.61942068543085,-2.10688111648508,0.628137458838711,-0.291903608928116,-0.803442977425775,-1.77432300469231,1.09768943566216,1.39074922577134,-0.179481661815686,2.04708548201526,0.2926839935309,0.57252413232201,-1.81315599719401
NLGN1,1.30710985147675,2.45981240883145,0.111196496195817,0.385575597898015,-0.392229581832931,1.04839478671874,0.135729142546959,-0.0834961471599262,-1.8938906597707,0.873561623801219,0.91845636374948,0.714830650884386,-0.398250091168553,-0.778420685430848,0.00611888351492051,0.439137458838711,2.69609639107188,0.0115570225742252,1.10867699530769,1.52168943566216,1.82574922577134,2.00351833818431,0.961085482015261,0.6036839935309,1.46652413232201,1.78084400280599
C16orf5,1.99310985147675,1.79781240883145,1.53119649619582,2.12057559789802,1.00577041816707,0.506394786718738,0.268729142546959,-0.105496147159926,1.6781093402293,-0.510438376198781,0.56345636374948,0.297830650884386,0.610749908831447,-2.37442068543085,-0.10088111648508,2.44213745883871,1.49509639107188,0.631557022574225,0.106676995307695,1.93068943566216,1.98274922577134,1.47551833818431,2.63208548201526,1.3986839935309,1.17652413232201,0.486844002805991
LOC400451,-1.67689014852325,-0.222187591168553,-0.325803503804183,-0.942424402101985,-0.391229581832931,-1.08660521328126,-1.49327085745304,-0.680496147159926,-0.689890659770696,-1.86543837619878,-1.92854363625052,-1.01916934911561,-0.890250091168553,-1.17642068543085,-1.34588111648508,-0.753862541161289,-0.328903608928116,-1.34644297742577,-1.16332300469231,-0.39431056433784,0.574749225771338,0.626518338184314,-0.0559145179847387,-0.8393160064691,-1.02847586767799,-1.16415599719401
AEBP1,2.91910985147675,-2.79018759116855,-0.280803503804183,1.71507559789802,-0.601229581832931,0.689894786718738,0.320229142546959,1.71300385284007,0.530609340229304,2.37906162380122,1.75295636374948,0.799830650884386,1.03574990883145,2.06857931456915,2.78361888351492,0.40013745883871,0.0370963910718841,1.62655702257423,2.48467699530769,0.47768943566216,-0.376750774228662,-0.830481661815686,0.354085482015261,-0.9203160064691,1.17352413232201,1.73284400280599
COL1A2,-3.04189014852325,-3.13018759116855,-0.110803503804183,-1.26342440210198,-1.01922958183293,-1.25360521328126,0.328729142546959,-0.0354961471599262,-1.8888906597707,-0.00343837619878093,-0.11254363625052,-1.10016934911561,-0.888250091168553,2.30657931456915,-1.31488111648508,1.54713745883871,-2.43390360892812,-0.527442977425775,-2.88332300469231,-2.77031056433784,-3.06925077422866,-3.81848166181569,-1.89791451798474,-2.0553160064691,-0.90147586767799,-0.177155997194009
COL6A2,-2.59789014852325,-3.10918759116855,-1.13680350380418,-2.72842440210199,-1.64122958183293,-1.21260521328126,-0.483270857453041,-1.01149614715993,-0.872890659770696,-0.288438376198781,-0.74954363625052,-2.12116934911561,-0.482250091168553,0.472579314569152,-0.51288111648508,-0.630862541161289,-3.16390360892812,0.0245570225742252,-0.860323004692305,-2.47131056433784,-3.61225077422866,-3.26248166181569,-2.65091451798474,-2.5223160064691,-1.09847586767799,-0.223155997194009
HEY1,3.50210985147675,2.00981240883145,-0.379303503804183,0.243575597898015,-0.360229581832931,2.01339478671874,1.03772914254696,0.191003852840074,0.614609340229304,0.739561623801219,1.19945636374948,0.0343306508843862,0.939249908831447,-0.459420685430848,-0.82288111648508,0.0511374588387105,2.85809639107188,-0.242442977425775,0.122176995307695,1.54868943566216,3.32774922577134,2.45351833818431,0.804085482015261,1.1361839935309,1.94652413232201,1.17384400280599
HSPG2,-1.42189014852325,-1.82918759116855,-1.15380350380418,-0.984424402101985,-1.87322958183293,1.08639478671874,0.254729142546959,0.231503852840074,-0.165890659770696,0.78456162380122,0.40045636374948,-0.0511693491156138,0.745749908831447,-0.0324206854308481,-0.0648811164850795,-1.00286254116129,-1.77390360892812,-0.656442977425775,0.415676995307695,-2.11631056433784,-1.81325077422866,-1.68248166181569,-2.85591451798474,-1.6733160064691,-0.23347586767799,0.449844002805991
RPS19BP1,1.18910985147675,1.57081240883145,1.55019649619582,1.18657559789802,2.39077041816707,0.764394786718738,1.96972914254696,2.07950385284007,-0.651890659770696,2.59456162380122,1.86445636374948,0.197830650884386,0.650749908831447,1.63057931456915,2.72211888351492,1.13113745883871,2.41709639107188,0.511557022574225,3.03867699530769,0.54268943566216,-0.484250774228662,1.15851833818431,-0.191914517984739,0.7616839935309,-0.81647586767799,0.72884400280599
SUV39H1,0.311109851476747,-0.810187591168553,-0.415803503804183,0.760575597898015,-0.553229581832931,1.49339478671874,1.16672914254696,-0.294496147159926,0.415109340229304,1.50156162380122,0.80945636374948,0.269830650884386,0.366749908831447,1.21557931456915,1.07711888351492,-0.731862541161289,0.710096391071884,0.120557022574225,0.793676995307695,-0.46031056433784,-0.311250774228662,-1.13448166181569,-1.68491451798474,-0.9623160064691,-0.47247586767799,0.84284400280599
