,C5orf31,MLL,FOLR1,NDUFS1,ATAD1,GLUD1,OSBP,MYST4,NUDT3,FNIP1,KIAA0776,SLC7A1,ANXA1,BC003660,RAB18,ZMYM2,MAPT,FBXO30,SLC1A4,GTF2IRD2,KIF3A,AI860012,PPM1L,CHI3L1,GLA,HPSE2,AF274957,SRP19,GPHN,TMEM127,FRY,ZMYND11,AKT3,ARL4C,ARIH1,GARNL1,AI982758,DENND4A,GLUD2,ZFP91,P15RS,MIB1,PPM1A,GUSB,ACBD5,VPS24,SERPINE1,AF116616,SLC18A2,ZRANB1,ANGPT2,WHSC1L1,AI690169,SAMD9L,BC001425,TBC1D9B,LARP1,PPP2R5A,RSC1A1,IDI1,SP3,SPAG9,RABGGTB,FDFT1,SOCS3,TGFBR1,RABGAP1L,USP4,DDHD1,SLC25A36,PPP1R15A,CAP1,ZDHHC21,EWSR1,MRC2,C2orf11,C19orf50,NAV1,ADPGK,SF1,SPRY1,SCD,C19orf48,SERPINA3,FCGBP,ANXA5,TMSB10,MLSTD2,ADM,RAB2,SNX24,KPNB1,LONPL,AA934610,WAC,KIAA1279,WDR34,TCF8,RNF135,IFNGR2,CPEB4,DNAJB14,ARMC1,FARSLB,CTNNA1,CDCA7L,MYST1,NET1,HAPLN3,SAMD9,TMCO4,RAB34,SPIN,ADPRHL2,MPDZ,UACA,IKIP,DDX17,TRIP6,RB1CC1,AASDHPPT,RNASE4,NUDT4,CENTD3,LUZP2,SLC11A2,DHX8,ANXA2,SNX8,FAM120AOS,KCNIP3,SLC25A3,PTGFRN,C6orf111,STEAP3,ZNF22,CEP170,KRT10,NTRK2,BBX,AA935461,FSTL1,UPP1,TTC3,MGC39518,FUK,CAMSAP1L1,COL4A2,ENSA,EIF4EBP2,AF119855,ABI1,IPO7,DNAJC12,TLOC1,HMGCR,LATS2,S100A4,LOC492311,KIAA0652,C4orf12,NEK1,C11orf54,BRD2,BF594695,XM_208778,PANK1,LOXL3,CHES1,ALDH16A1,TAX1BP3,TEX261,S100A11,ZHX1,COL4A1,PDLIM1,MGC4677,ZADH2,RPL37,STAT1,C17orf63,KLF12,SLC27A3,OSBPL11,REXO2,SP100,HNRPH3,HIPK2,LOC54103,XM_379512,FGF12,ABLIM1,NBN,HLA-DPB1,CD74,PAPD1,PIGT,GSS,VPS13D,MRCL3,IGFBP2,NKTR,C20orf108,GIT2,DKFZp434B1231,SERPINA1,F11R,LOC143941,HSMPP8,VEGF,HSPG2,RBMS1,C20orf149,NAGA,PDPN,RAP2B,YTHDC1,FOXO3A,HOXA3,HLA-DQB1,SLC35E1,ANXA2P2,ALDH5A1,AKAP11,PPP2CB,GPR65,PITPNC1,PHYHIPL,TNIK,AHCYL1,GDF15,CRBN,AI733194,KLHL24,INSIG1,MRPS28,SH3BGRL3,CNTN1,HLA-DOA,UBXD2,C20orf119,SOX6,MST150,SCG3,GNAI2,ZAK,EMP3,WDR68,IQGAP1,TNRC6B,TMEFF2,RPN2,SQRDL,RAP2A,RBM39,UQCRC2,PAFAH1B1,JARID1A,CLASP2,HEXB,DPYD,C10orf10,PFAAP5,SLC25A19,NM_013307,ARSD,ALDH6A1,FAM111A,CCNI,ACTN1,CPSF2,C2orf33,WISP1,RNUXA,DIMT1L,ITGB3BP,SCAP2,SPIRE1,EPB41L2,ARHGAP5,CD163,PAEP,LAMC1,SP110,HLA-DPA1,EDNRB,KLF10,PIAS1,LYPLAL1,TNFSF13,CD63,CYBASC3,SYDE1,ZFP36L2,AI267414,CMTM3,OAS1,AIM1,C1S,ANKRD17,WWOX,DIRAS3,SCAMP1,TBC1D10A,CALR,ZNFX1,PUM2,AKAP13,RASSF4,LOC339803,CAPG,BF677084,SREBF2,SMS,BCL2A1,GBA,PUM1,CCDC109B,AK027219,MAPK8,AU144267,RRAGD,SMC4,GHITM,WDFY1,PIK3R1,CD58,NUCKS1,PLCB1,HDGFRP3,COMMD7,GAS2L3,LOC283378,PITPNB,KIAA0999,PHPT1,FADS1,ZWILCH,AKAP1,NCAM1,KIAA1946,KIAA1462,ZNF83,RAB8A,FKBP10,C12orf29,USP8,CFI,RAB6IP1,SH3GLB1,TJP2,FXYD5,TUB,AA088873,PRKCA,RPL22,SLC1A1,RABGAP1,AP2B1,WASF3,CAPZA1,HSPA6,BF435290,KRAS,NNMT,MYO9B,YWHAB,RNASE6,sep-11,FAM20C,ETNK1,ZNF710,PLAT,NR2F2,XM_168590,GNG12,KIAA1704,MCM5,CHD9,C1orf192,SPRN,STAT2,RER1,TYMS,BMS1L,IKBKB,ABAT,KPNA5,TPM3,LITAF,LOC283130,AP1S2,TRIM56,CALCRL,SMARCC1,FLJ31951,NDRG3,NM_020037,ZDHHC7,SAT1,LUC7L2,SUMO4,SULT1C2,SYNPO,XM_496931,C1R,MSR1,CENTA2,ZYG11B,NF1,GABBR1,FLRT1,IFI30,MRLC2,GNG5,AAK1,COX7AP2,RUFY3,SMC3,CSTA,TNFRSF1A,FKBP9,BCL3,D85181,LOC143381,ADCY2,LYZ,GYS1,FN1,EIF2C3,MSN,SDCBP,ZNF24,LYPLA1,TRPM8,HADHB,EHD4,BE669703,LSM10,BF941414,ATP6V0A1,RYR3,NIT2,HLA-DRB1,CROP,LCOR,N72185,DDOST,FOXJ1,TNFRSF12A,C21orf62,BTBD15,TREM2,TRIM9,KIAA0907,TMSB4X,RAD21,GCSH,PGM2,AF113008,PREPL,C9orf80,MULK,HLA-DMA,LOC400924,RICTOR,JMJD1C,AF130080,APOE,CALD1,ANKRD28,PKNOX2,LOC92689,DDB2,CLIC1,UBE3C,HDAC4,COL5A2,TNFAIP3,PSMD9,CTNNB1,RP1-93H18.5,RRP22,EPHB1,EIF4G1,NT5C3,AF130082,PAXIP1,TIMP1,RPA3,CTBP2,TAGLN2,LOX,CHD7,WDR54,PLAUR,AL119491,TMED8,MAP3K7IP2,ZNF25,TM9SF3,SGCD,GGH,QKI,LILRB1,MYL6,C6orf115,MBOAT2,MAPBPIP,TSPO,KIF5B,TMEM106B,TCEA3,FLJ20273,GPNMB,RGS19,BE326808,TMEM41B,TNKS2,TTC7A,LIN7C,MFSD1,ZNF291,ZNF18,MESDC2,RPS25,KIAA1344,NDRG2,IGFBP5,GALNT13,TncRNA,CDC42,DUSP6,TOMM40L,SEZ6L,C1RL,PSMB8,MAN2B1,ST8SIA4,SCP2,PDRG1,SLC4A4,PPP1R12A,AI868039,HLA-DRB5,VKORC1,ALOX5AP,LUM,POGZ,BCR,CASK,ANXA13,PDLIM4,NRP1,LTF,WDR1,FAM82B,ADIPOR2,DTNA,BTN3A3,LIFR,MS4A6A,ATP5J2,TRIM6,SLC16A3,N50714,ZNF148,CCM2,ZNF770,SPP1,AV685992,MGEA5,C10orf62,IPO11,RPS6KA3,IQGAP3,CMTM6,SCOTIN,DYNC1H1,CYP2E1,MTP18,TMEM165,C8orf46,AGTRAP,C3,WDFY3,CTSB,BCAT1,WDR22,GPAM,ST13,EGR1,XM_376043,RABL5,GNL1,AA868809,C13orf18,THNSL1,SUSD4,CAPN5,ENAH,MTDH,MSI2,COL27A1,SULT1A3,ADRM1,LAMB1,SYF2,LSG1,SLC15A2,EFEMP2,FBXO21,SSR1,ARPC2,CD300A
GBM9,3.18782123886248,3.56171742991519,3.70365517308198,3.66000409541898,4.03262524701857,3.9723850834378,3.66256679451089,3.52703088324324,3.44020404037742,3.25710930015139,3.01607390931105,3.29696887085907,4.15481238185418,2.84724064244448,4.32698108714679,3.0264544061554,3.83845578177736,3.70598714380332,3.21908288580373,3.61205935799052,3.32801039818506,3.85500514847415,3.31677524684687,2.81651902703042,3.50852312033833,1.71270861354943,4.11153530742455,3.83715500064572,3.16763274841903,3.32999957554919,3.39421257793489,4.0128596556467,3.71033158114799,3.55255652602751,3.63090513320632,3.4344568032712,3.73368667433426,2.69267510553095,3.75378162470783,4.38434830581496,4.05037418735617,4.03531636652427,3.39157636533171,3.7870808500441,4.10413970752836,4.43859441353908,2.88759029673052,2.72548692633238,3.22509647700271,3.80759455345102,2.91892475412478,4.23313483389224,3.707112051919,3.41671537924294,3.9842154995073,3.78465066570485,3.49641482857445,3.37224772393245,3.58453407394009,3.7562433162906,3.72250953857635,3.44916170389581,3.55752320193394,3.93627069073857,3.39871618063984,4.37319937033733,2.70834950339259,3.43759869170208,3.62717027761629,3.6747830892616,2.78355700545851,4.094329357096,3.40613857044801,3.61210975367693,3.58656086365878,3.71659374966787,3.78369323838433,3.58559347924511,3.89904179404679,3.41595957911681,3.05601325209539,3.48990295926761,3.43498415921104,4.35314677732406,4.35133292180059,4.13320836754124,4.5156584173016,3.88828566678269,3.19096250786876,3.9646983712995,3.64691242523553,3.62394391597894,4.00024122700749,3.9022552312865,3.50020586449613,3.67349182895792,3.73000970715689,3.87654216977675,3.69782430219699,4.04921084899672,3.74922985866066,3.89442872089971,4.24754477198433,4.02804249865988,3.9009552402672,3.51421253923399,3.63299875964424,3.19840605817743,3.3362865819499,3.43303531143775,2.98762605061244,2.28637786745925,3.29263901225212,4.00431410681418,3.41075530727707,3.3602051390541,3.36623481560041,3.83266708205195,3.35083004807088,3.89548713287138,3.63099788099865,3.05125789845655,1.74412079622569,2.99490505418819,3.30322133651281,3.77862704878866,3.41395339658454,3.80691724129763,3.30997469875186,3.90007192661593,3.11855669344544,4.98656389477959,3.26330744251937,3.8477480688141,3.48618102442407,3.52993750505838,3.84617115766263,3.69733389223942,3.11719570194599,3.60976361238957,4.02222990316995,3.62955403406853,2.89623842962092,3.76412724347843,3.43633442187158,3.81396541249287,3.6357484651174,3.87489168172147,3.25216343555349,3.78107756195,3.94216566090898,3.77676479838703,4.0012479311377,3.12895728868709,4.02659290952835,3.42138688991171,3.14395018111539,3.08222185774346,3.56961147745572,3.58874071569457,3.12619052185914,3.26082121072607,3.93317142371377,4.04736833775155,3.93322303697066,3.44718377803759,3.23609694992429,3.40471059207116,3.46577160892979,3.27402084008649,3.50910234068772,3.85765652809529,3.55660905270932,3.88389821720538,3.82050292996631,3.1633963553876,3.50274862469506,3.57677243553259,3.85672997762779,2.86542261683348,3.88551217898309,3.52022156696992,2.96241858764937,3.91328300029353,3.86388743277662,2.99940199927398,3.95338088362267,4.25378167024458,3.2909990098338,3.73671306325661,3.40148601255405,3.30270855303207,3.51372114292531,4.32432374218492,4.8627152856878,3.27615102308721,3.60264741146226,3.4003600908073,3.35984705072878,3.77697227922474,3.62792035462814,3.44334201403879,4.02374513518666,4.20140111216342,2.18852070208659,3.74364528422458,3.30171780747082,4.13786670040624,3.49743018128266,3.6683633626141,2.93002855365389,3.67254328949138,3.96364514761456,3.2364715077527,2.90283910948079,3.58709252496964,4.25770491966907,3.41030068167587,2.73704546670895,3.62902294572452,3.54255605597111,3.51374096912717,3.40944007986724,3.88027421802644,4.25214321680307,3.07793811015755,3.76012531228561,4.46538941043541,3.48296614704125,4.02956021963367,2.52547888451616,3.55266043037102,4.03836976450563,3.39318284500962,3.40801902966469,3.79682879961316,3.76214350449224,4.07246673330014,4.12476843807172,3.67026784563526,3.43351510110633,3.74243956538885,3.84204110300253,3.35035056952041,3.84755094387513,3.70689103895019,2.78876564564698,3.6502626339999,3.28984860441081,3.66341547846071,3.02900167402764,4.57478986736976,3.1424179383828,4.17573478865372,3.75503150606372,3.66571069719098,4.09530317723059,3.62594829871948,4.07923448005013,3.84723625911406,3.18238925602257,3.1523956813734,3.3551656001059,3.63147938375916,3.73466976171075,3.35888240312462,2.97483349484433,3.63070961734296,4.3792875290638,3.37732064229958,3.66072701271378,4.14377318447937,2.91646289755614,3.51793699800025,4.02706267475689,3.60863052979997,2.98318274661261,4.20533528237518,3.88409023821688,4.00278391910414,4.45063031927987,3.63302848438116,3.75605935353636,3.46138641211315,4.29874250274437,3.75223165838107,3.26889094422306,3.5604629551184,3.62250010701614,3.78166613770971,4.59336075481718,3.82319856685549,3.63235948898887,4.34535784861947,3.56336359640623,4.05541170501191,3.14303167179833,3.48396794005014,3.46869064184871,3.81537649187056,3.56973395550905,2.87920028121147,3.34984067628594,3.63211903844891,4.11121050949579,3.91681239622337,4.14437940075082,3.26565798332258,3.72190315045856,3.38236307883049,3.2537759565437,3.53116393934966,3.58179349352984,3.42979183290312,2.75094555481082,3.41775161081373,3.86141993797084,3.41042881477704,4.33507454941363,3.65107982192477,3.4098623123495,3.30456139643766,3.6942333890283,4.06490347409862,3.64190224464657,3.54846619608448,3.34941313830583,4.67665785886028,3.73148924475235,3.88600071130474,4.19959620844597,3.49154055830404,3.63955282368055,3.401460682956,3.44293984607711,4.2146658567666,3.82596958697991,3.94693797080062,3.44015580942782,3.64637294218233,3.19387589006517,2.47985160457033,3.63052397874354,3.54408008034485,1.77507134083531,3.54525032039683,3.48432048564286,3.43437917809673,4.27142638980151,3.91211849392229,3.71661877035925,3.5229976388337,4.2321909291632,3.36796481101023,4.02086415967271,4.3033071016128,3.47536358730359,3.96387500793246,3.88740026764155,3.97570084986527,3.91353618591028,3.03435167112795,2.49383850194089,3.82705707633621,3.06562900416832,3.50999831307366,3.51834624351443,3.32763189208571,3.48790471676079,4.06543323233583,3.79009514502903,3.10748640509104,2.83957482580915,2.8427801782183,3.50687476940013,3.45469595528818,3.25988331207354,3.38824653440537,3.41151095039547,3.53637458599517,2.94427386449994,4.22622872770008,3.59482464070232,4.13124874711921,3.33981998798161,3.51139828390997,3.51888516875625,3.88864887375721,4.63046045097481,3.5245067265233,4.11284815176913,4.08126195298897,3.11117813401127,3.66684947154363,3.36064906936144,4.4486044574038,3.51297947214588,2.22638334833718,3.89984478723299,4.48589322267088,3.94296557147371,3.73432384442921,3.91326173573769,2.88442772844271,3.63565471660969,3.7893772652366,3.15395107430388,3.42087883975452,4.23501067145339,3.57285058369689,3.8110893701526,3.52434470482562,3.7571824734842,3.90082287133962,4.30030683647471,3.26624016605549,3.67717308025367,3.5951593476418,3.31085659335997,2.57492094903683,3.58268525460872,3.6240518897058,2.96591396186013,3.69909636564557,2.26817531409832,3.11653137050656,3.01988196822426,3.67920878611928,4.5540109063265,3.40879706552575,3.59527824830385,4.21800654653166,3.76393843875755,3.56087117043041,2.8455060850761,4.25365355392351,3.20656684059583,3.47768055524339,3.89101498664048,3.40730743711946,3.45625319301647,3.14322471059053,3.66475438875529,4.65435619285366,3.76474445442008,3.47942240930163,2.82474980585844,3.67295405198346,2.73129537632923,3.38242087477515,2.50858088863984,4.08523922352917,3.58717152142645,3.72489613978688,3.59566924378582,4.64785544842413,4.00853928111025,3.80709726597081,3.67675989161913,3.32119729432966,3.62795134958867,4.08872211477292,3.93436364753693,4.05398628398433,3.62795738465372,3.94338756143088,3.35547489132244,3.69691999401006,4.3548471680378,3.865315974724,4.03816134761576,3.49919423617188,3.24413257938539,2.83707619902235,3.32546434954707,3.47296111901995,3.75240918514314,3.45775734077029,3.36460727177008,3.59161414283006,3.30167856424494,3.51099729873759,3.06493320671308,3.14292011998604,3.636085009225,3.31098394815153,2.91379001849597,1.90642124555327,3.44986130429988,3.41380569901576,3.92341013818115,3.08758800016015,2.62652616049123,3.72912686829515,3.76370884633416,3.2722151249156,3.41892807938149,3.64799592939712,3.62979926979752,3.64890151661156,3.97402406975711,3.33072862416284,3.37462078763378,3.56970120449415,3.38529697440932,4.47752412203687,3.30731864694816,3.83724888671917,3.46579478958516,3.6221125375303,3.49649056746498,3.5845220910357,2.84825687396512,3.43703894178108,3.22067387190368,3.43509436974158,4.35397048069828,3.5961276940561,3.62958205928387,3.41319344114408,3.9614698841921,3.90062937425569,3.23322107253329,3.33553010993473,3.66038578241562,4.73594139421933,4.00173492398714,3.96487234990236,3.173233192999,3.73058138819534,4.3020072955454,3.53750125146751,3.42627762292133,3.07205385086564,3.68247893040806,2.59769518592551,3.52925590852041,3.68619325961191,3.57714640990726,3.75083788622823,3.87628413474235,3.53285892821652,3.59418275647286,3.76095567469218,4.51880687139589,3.8764697968953,3.78515650981081,2.3059744143963,3.4392107584087,3.93076641599002,3.8869701584392,3.40876995607097,2.0640497103199,3.30516836822059,3.28390994515903,4.0108230850498,3.84512651639025,3.82465272293321,3.50827782246674,3.70149234388337,3.8125952698091,4.57286184788332,4.26375320579704,2.95758478169126,3.14214847221228,3.34234410589462,3.60209299645441,3.78748328677786,3.78212641226978,4.51478170397053,3.58905183919793,3.72406120953124,2.68484356703541,3.80246666974101,3.85172505617985,3.0492579604156,3.98456520557191,4.0275883021858,3.36965290144768,3.20063329654521,2.919993331686,2.96669352293016,3.78194757023786,3.62474008136572,4.57239410357656,3.8646143620407,3.92691318925743,3.68913946012374,3.577751953913,3.43854503839752,4.24739195340862,3.2309623625781,4.3314202505671,3.87423119981317,3.35066175812067,3.66305276852272,3.1874174931275,3.39295147720803,3.56303968441432,4.00097181837057,4.01070115437432,3.92747984688894,3.47066975530149,3.65133152198611,3.7938422595347,3.77354598107284,2.7743724201517,3.6795759676026,3.45398318838585,3.19168011842294,3.09772884115086,4.14492862781629,3.90708401159366,3.8795605611285,3.36468342090921
GBM11,3.44498999741897,3.48772731499766,3.56593278102176,3.37125410694286,3.92395571957135,3.94919858210906,3.49468641819469,3.42947967063742,3.8003027892002,3.31095147622693,3.0180956429077,3.35719210200872,3.8131265762914,3.3989878253784,4.1240587141414,2.89755671888837,3.5754655428885,3.80249801468131,3.59810373499678,3.55022199151187,3.58408086740528,3.40193962738169,3.19846436038007,3.96814130931589,3.51129820612991,2.10823342630629,4.115723912622,3.64428670756333,3.28500632824885,2.75683001432588,3.51775932311652,4.2758960027359,3.69112315055282,3.17913625525169,3.56382921203288,3.48730626079201,3.49065490014396,2.93240831116077,3.58917946964772,4.40903448897058,3.94640333043458,3.64088294886181,3.68069775792378,3.58477162893482,4.00531494274466,4.610824248567,3.51507336906328,3.31210390959348,3.01509222140191,3.93608521825343,2.57760323147887,4.2345666323545,3.80865422682984,3.68257130640719,3.72253068307167,3.85081097856677,3.54363117261127,3.67962019742442,3.52686476587923,3.59088962905586,3.6967958785247,3.41857553958348,3.6695127803752,4.08021454148483,3.18898975852996,3.98310522717399,3.32477965388201,3.50952160480649,3.57500299943353,3.40980467484138,3.29214726252775,3.95996169353741,3.5529005076085,3.64227780273234,3.5997011322348,3.7307222129455,3.67690722996367,3.3823728020509,3.83868453119108,3.11459463950862,3.01093227672837,3.92990884001809,2.36496164560201,4.44356888906982,3.35376105683299,4.15398464791414,4.72832949332168,4.02257001964487,3.38489938924651,3.79732516587656,3.37173339347678,3.73226401507414,3.79286257359313,3.45758914110525,3.53357265391225,3.76471952002762,3.40295741554822,3.23839565733772,3.90348197795181,4.17435963791968,3.84580511594294,3.70826185634407,4.02489066980254,3.94839809778508,3.98817777872977,3.05823389017256,3.35367719744806,3.44502756321304,3.49771053736485,3.26125406382881,2.88598450538813,3.67787903143404,3.61893284169356,3.81806059264851,3.56678137381344,3.59306664857231,2.93928307198445,3.66322020349709,3.47404878065843,3.90585748646999,3.43535821907925,3.06667284956027,2.32109073207127,3.09927411974172,3.31738714683789,3.84688742644986,3.29135153161466,4.05916119693094,3.36886586809064,3.92996844581666,3.20943994481115,4.9083696206195,3.46724883173474,3.96370790036532,3.32544977531778,2.88056608820133,3.29576913732951,3.6791025990926,3.47390325524807,3.60247335146848,3.85195779447915,3.74418318272874,2.90123321460867,3.46919898239054,3.41208270652084,3.70209098192092,3.62001522723219,3.52659680486058,3.26084598403698,3.80117195585984,4.0591284892115,3.63989568870616,3.89768156709289,3.30954479036418,4.16181605279365,3.15299243142334,3.43966783982058,3.25065733549924,4.02253200383732,3.48259806209825,3.02899639287609,3.01184353613444,3.53426249093068,3.94161388224542,4.22689741742646,3.51323212071431,3.15751448889542,3.72587685469034,3.60579305679035,3.01468389348032,3.81428809247029,3.83846812926009,3.82737715749517,3.72435813193389,3.30723067352886,3.43173966828127,3.70693615451372,3.43164178446873,3.68349038691464,2.85436434875436,3.86611624654027,2.81193743687485,3.24791854671727,3.76345652128072,3.82863599035024,3.10527236472673,3.91803358873622,4.3317363758372,3.45374722338927,3.77436124871813,3.35732240301235,3.03715348396155,3.24175959118866,4.26039457846601,4.79948801220036,3.27522333475166,3.61942153738286,3.43925530355488,3.2292132579136,3.76877510065574,3.32007833137111,3.35359813168475,3.93347412721045,4.2012888922982,2.55813593221239,3.82187057734132,3.38008817417301,4.06192873541197,3.46426474112056,3.27051020866374,2.08112037827459,3.18976562582633,4.01256121244329,3.23393885151231,3.23315278370474,3.76528191275725,4.20866938179296,3.43237465373502,3.07543527130784,3.89044991491128,3.02843826014481,3.5980469754766,3.59450823632038,4.33050295691339,4.46006131377964,3.08503570784575,3.49616259346347,4.57818441800432,3.66820451892732,3.97516430184463,2.58478563858731,3.65372458274967,3.45098724332446,3.34324055531583,3.42958337280082,3.33929518644391,3.87148653503893,3.87455173986011,4.1982650555016,3.5462847245463,3.38102622634643,3.02882004679291,3.79731872499498,3.35326497401508,3.64209447036186,2.74942323252261,3.48396808255061,3.39881362477898,3.40308378483196,3.62750974401531,2.96377602570472,4.07805079135768,3.32134341211228,4.29043622595441,3.73680446772625,3.85574714584498,4.09844013068059,3.70816033028143,4.06580520550639,3.83107247387014,3.00193351151485,3.58713489043231,3.20894147451081,3.36310820703292,3.68397635248198,3.65035046466909,3.05337466194918,3.53080651767712,4.49336284432521,3.42395147963745,3.21607269717754,4.2123899171872,3.24153627057186,3.54529548563165,4.24565983415993,3.29432070210897,3.1434195365276,4.1724942856279,3.72176100226911,3.86630069269562,3.68342089312887,3.64249558256344,3.67197133969068,3.42057454861616,4.27436612206213,3.46846947702144,2.66432883225071,3.64950211751345,3.79191447399745,3.72803577829816,4.56834731742584,4.02509157411796,3.31552533285037,4.13700561803149,3.40308309814174,3.56644998461108,3.0618824137804,3.32063786188545,3.92417204344633,3.71838865794744,3.80014001797013,3.08385543033277,3.48478896384896,3.87087867721186,3.9434451974341,3.95798214115765,4.11371502043306,3.27932923093222,3.05190310640645,3.49740586602056,3.59569711922066,3.48600419352591,3.48255031394381,3.53230813829546,3.00244642608518,3.41715320454918,3.85315652663767,3.39501502253379,4.18861756381183,3.57482975090044,3.58943853023082,3.6773780666682,3.14126096320979,4.33563052100271,3.54163801948096,3.7185585669246,3.65853900632092,4.61247211208633,3.93268208473394,3.92731558509141,4.11884882800221,2.57272061798339,3.66443182771496,3.3954190093804,3.36383715301867,4.31892959784087,3.76850927350603,3.67611520152625,3.30716002503602,3.65783095993287,3.17033184242281,2.38263470690254,3.44924599332343,3.79549808723218,2.05191620888842,3.40025711813926,3.39204713556361,3.44768228048895,4.22653984727787,3.65935743499776,3.54016160693413,3.79632207778546,4.06561130542226,3.58100909071242,3.95005153326395,4.22971273063817,3.63189832260919,3.91751133861711,3.98132021859729,4.2390928710233,3.9763901046756,2.89876466111153,2.46163356626785,3.92165771227383,3.06455906324903,3.53421743284855,3.5626236351622,3.25803210500729,3.56986785807194,3.69343286541948,3.7347809537647,3.41410907773072,3.29180625507016,3.62310491518928,3.26475031329434,3.56806343207835,3.36934742499532,2.93312471830675,3.30093183401839,3.63102713358646,3.5270204301777,4.2486139300115,3.44484250856786,3.53595619909062,3.3031498166409,3.44598680534916,3.47385454146257,3.81956591291865,4.69235453087179,3.95910300049791,3.73449771790991,3.65412819864863,3.31960089383464,3.11591723820919,3.34112793704627,4.48510733157782,3.59306055203269,2.29911924571686,3.7734302359552,4.57770227824566,4.00137076957851,3.79004922948657,3.88057077665611,3.0171289570762,3.24544899952452,3.65713543433377,3.41405300546869,3.53226313198814,4.13791409137079,3.56871342048303,3.82933394720676,3.48506565790456,4.12956493401634,4.2341383760238,3.97057642435078,3.47302337795124,3.70869065684422,3.0824543189558,3.07946453078547,2.99038370292449,3.52096995827126,3.73244490705,2.71417462686918,3.89717001703458,3.07027065996966,3.11082833836263,3.54226845126865,3.52359755889646,4.37799447392866,3.32216696943716,4.05012003006918,4.31910393469848,3.34432171966529,3.48895408457734,3.01381938971396,4.13725163490553,3.36627106769458,3.32421823259753,3.73165233351125,3.31092388379477,3.80295260409627,3.34488308307853,3.5055062250766,4.57818600099438,3.2135504274624,3.42849067242346,2.55142437872252,3.42862229135875,2.68444138762561,3.26762480152653,3.11996516345258,3.64969509578635,4.06946092529088,3.69078304432718,3.66305286287046,4.59437984182678,3.7440132230392,3.7679577905384,3.29911161198454,2.80376292607985,3.99559062229081,4.00249073214125,4.0383921074133,4.08819461701692,3.8585202344899,3.49142921437242,3.10720589811802,3.56267142800156,4.36276203722347,3.77987155349465,3.85023269291552,3.50447344514563,3.06530852277076,3.09070939990516,3.58354210505981,3.57410897053541,3.74484313212081,3.20823302787591,3.62069673471191,3.45935810475173,3.20474708520972,2.80829741796526,3.70242734816084,2.28172859117747,3.28412086419545,2.30794721301149,3.65129759558467,2.10922070554247,4.17586684455507,3.38414616518146,3.82875776285451,3.26314635335689,2.79624397728701,2.60172002286586,3.6899653108634,3.51086645679133,3.49668864459522,3.81257928914097,3.851153248972,3.56345889546466,4.09529456367632,3.73890242914112,2.98445394963409,3.6223015985839,2.86743271933786,4.3103467578953,3.16749603822264,3.76710857366374,3.43761090042508,3.59198789264755,3.38555175996437,3.50138561393731,3.32079557985608,3.43834247987626,4.51590959209099,3.5326449637562,3.75826458383812,3.67305889470877,3.63173722450396,3.69340022605642,3.78163267810392,3.78693354636042,3.52672441366656,3.22146092525003,3.56008258034644,4.45186093442425,3.6304986582399,4.31837906500569,3.90047232989766,3.25037217848571,4.13810692147072,3.59735617234137,3.54443344246106,2.63522228718885,3.73310887196671,2.79210299787953,3.26846236303009,3.52064595339329,3.02695264844985,3.76535452754086,3.76578407811357,3.71482706906306,3.240878837561,3.55634303302746,4.45269844711848,3.70665839341196,4.01612952631296,3.43643411554126,3.39768300402707,3.47188816276411,3.50631030035514,2.925064442102,2.84858873041563,3.4043317652363,2.09403416866726,3.92083087928504,3.69376316792477,3.96822691954622,3.53106204980131,3.78404491626851,3.2036963389762,4.35757230745416,4.05830741246034,2.95594882564996,3.07198946349321,3.46732524116755,3.5483976493789,3.79007599066894,3.56146131707814,4.73812196057061,3.74173667451938,3.71207741950317,3.32300589580509,3.41777484615836,3.73129215117462,2.26338275489239,3.89770882991371,3.98920127315958,3.7775831112764,3.07414876653894,2.47584254832205,3.13116424575914,3.76122194978949,3.58431697384604,4.47566237162121,3.91518168333593,4.09209871646144,3.88292648695211,3.85469715585187,3.71023747790981,4.19822007135305,3.91103849447208,4.24066257437149,4.05324528812447,3.55265118462209,3.99531176608102,3.29756136822988,3.55791976609557,3.25129624620983,3.56911864270433,3.44424861653546,3.74861776585763,3.52585637341835,3.75651234330546,3.7687263568991,3.69691126693562,2.59496680955127,3.6254996100739,3.28602375622865,3.66625339216971,3.44908511909701,4.07655477764307,3.97666203608661,3.75696303704855,3.36751283514486
