,AO1,AO2,AO3,AOA1,AOA2,AOA6,AOA7,GBM11,GBM23,GBM24,GBM26,GBM3,GBM30,GBM9,GS2,JPA2,O4
TCTEX1D1,0.0975603974160787,0.0813480080355477,0.19652499918599,0.532932078832008,0.160153317770061,-0.0916165937343638,0.120029423964751,-0.181811283999851,0.073068792089803,0.448631193876256,0.0549055301594415,0.246135618655017,-0.315572345946753,0.155436503610769,-0.23047500081401,0.436869025734663,-1.3440325229379
GYPA,0.363560397416079,0.217348008035548,0.42952499918599,-1.06706792116799,0.225153317770061,0.189383406265636,0.0930294239647512,0.249188716000149,0.377068792089803,-0.505368806123744,0.0519055301594415,-0.365864381344983,0.553427654053247,0.333436503610769,0.00552499918599018,0.476869025734663,1.0889674770621
VASP,-0.435439602583921,-0.806651991964452,-0.81447500081401,-0.498067921167992,-0.393846682229939,-0.309616593734364,-0.0509705760352488,-0.285811283999851,-0.651931207910197,-0.433368806123744,-0.913094469840558,0.316135618655017,-0.352572345946753,-0.296563496389231,-0.22047500081401,-0.420130974265337,-0.452032522937904
ACAD8,0.799560397416079,0.351348008035548,0.89152499918599,-0.601067921167992,-0.846846682229939,0.149383406265636,0.700029423964751,0.73818871600015,-0.361931207910197,-0.0623688061237443,0.652905530159442,0.0281356186550167,0.584427654053247,0.112436503610769,0.65052499918599,-0.190130974265337,0.862967477062096
C1orf63,-0.948439602583921,-1.07865199196445,-0.81047500081401,-0.476067921167992,-0.879846682229939,-0.420616593734364,-0.494970576035249,-0.109811283999851,-0.134931207910197,-0.305368806123744,-0.141094469840558,-0.0458643813449833,0.272427654053247,0.103436503610769,-0.10247500081401,0.204869025734663,-0.963032522937904
USP6NL,-0.219439602583921,-0.0876519919644523,-0.0734750008140098,-0.592067921167992,-0.240846682229939,0.0683834062656362,0.0380294239647512,-0.63581128399985,-0.889631207910197,-0.603368806123744,-0.0960944698405585,-0.608864381344983,0.378427654053247,-0.900563496389231,-0.12647500081401,-0.348130974265337,0.619967477062096
CACNB2,0.0755603974160787,0.117348008035548,0.0195249991859902,-0.384067921167992,-0.139846682229939,0.430383406265636,-0.180970576035249,-0.518811283999851,-0.586931207910197,-0.373368806123744,-0.252094469840558,-0.415864381344983,0.295427654053247,-0.450563496389231,0.16052499918599,0.400869025734663,0.529967477062096
CLCA3,0.430560397416079,0.469348008035548,0.42952499918599,0.0499320788320079,0.012153317770061,0.289383406265636,0.618029423964751,0.131188716000149,0.187068792089803,0.228631193876256,0.263905530159442,0.155135618655017,0.231427654053247,0.490436503610769,0.0585249991859902,0.349869025734663,0.740967477062096
COX7A1,-0.301439602583921,-0.838651991964452,0.16252499918599,-0.294067921167992,-0.166846682229939,-0.960616593734364,-0.499970576035249,-0.109811283999851,-0.0679312079101971,0.305631193876256,-0.0130944698405585,0.194135618655017,0.359427654053247,-0.611563496389231,0.26252499918599,-2.39513097426534,-0.700032522937904
CEAL1,-0.00443960258392131,-0.0536519919644523,0.0115249991859902,-0.380067921167992,-0.362846682229939,-0.166616593734364,-0.346970576035249,-0.147811283999851,-0.0479312079101971,-0.322368806123744,-0.166094469840558,-0.351864381344983,0.367427654053247,-0.082563496389231,-0.19647500081401,0.271869025734663,0.532967477062096
EID.3,-0.0284396025839213,-0.449651991964452,-0.30047500081401,-0.358067921167992,0.408153317770061,-0.429616593734364,0.141029423964751,0.117188716000149,-0.075931207910197,-0.485368806123744,-0.355094469840558,0.120135618655017,-0.402572345946753,-0.234563496389231,0.23052499918599,0.171869025734663,-0.307032522937904
DUS3L,-0.299439602583921,-0.427651991964452,-0.48047500081401,-0.641067921167992,-0.185846682229939,-0.126616593734364,-0.0599705760352487,-0.191811283999851,-0.218931207910197,-0.609368806123744,-0.602094469840558,0.0261356186550167,-1.02157234594675,-0.320563496389231,-1.10347500081401,-0.925130974265337,-1.2120325229379
KIAA1543,0.162560397416079,-0.780651991964452,0.0675249991859902,-0.243067921167992,-0.782846682229939,0.128383406265636,-0.273970576035249,0.0771887160001495,0.413068792089803,-0.183368806123744,-0.0270944698405585,0.0591356186550167,0.515427654053247,0.249436503610769,0.0475249991859902,0.159869025734663,0.208967477062096
HBXIP,-0.989439602583921,-0.293651991964452,-1.10347500081401,-0.582067921167992,-0.687846682229939,-0.621616593734364,-0.185970576035249,-0.56781128399985,-0.612931207910197,-0.660368806123744,-0.553094469840558,-0.270864381344983,-0.580572345946753,-0.383563496389231,-0.13347500081401,-0.463130974265337,-0.881032522937904
ZNF226,-0.287439602583921,0.152348008035548,-0.17947500081401,-0.431067921167992,-0.642846682229939,-0.169616593734364,-0.311970576035249,-0.0228112839998505,0.689068792089803,0.535631193876256,0.190905530159442,-0.182864381344983,0.447427654053247,0.221436503610769,0.0115249991859902,0.00986902573466272,-0.00903252293790358
EDG1,-0.417439602583921,-0.0586519919644523,-0.42747500081401,-0.314067921167992,-0.639846682229939,-0.0646165937343638,-0.235970576035249,-0.217811283999851,0.0200687920898029,0.127631193876256,0.179905530159441,-0.126864381344983,0.353427654053247,0.201436503610769,0.14752499918599,0.153869025734663,-0.162032522937904
SORT1,-0.363439602583921,-2.17565199196445,-0.0704750008140098,0.313932078832008,-0.421846682229939,-0.203616593734364,0.339029423964751,0.19418871600015,0.398068792089803,0.355631193876256,0.388905530159442,0.265135618655017,-0.0815723459467532,-0.348563496389231,0.27652499918599,-0.351130974265337,-0.234032522937904
LOC283070,-0.0634396025839213,-0.167651991964452,0.83352499918599,0.329932078832008,-0.184846682229939,-0.214616593734364,-0.576970576035249,-0.65481128399985,-0.861931207910197,0.671631193876256,-0.275094469840558,0.222135618655017,-0.504572345946753,-0.97356349638923,-0.0284750008140098,-1.45813097426534,0.456967477062096
DCLRE1B,-0.328439602583921,-0.0676519919644523,0.0075249991859902,0.434932078832008,-0.044846682229939,0.122383406265636,0.303029423964751,-0.33281128399985,-0.450931207910197,0.305631193876256,0.226905530159441,0.0901356186550167,-0.373572345946753,0.166436503610769,-0.42747500081401,-0.106130974265337,-0.528032522937904
ZNF549,-0.391439602583921,-0.747651991964452,-0.45147500081401,-0.232067921167992,-0.187846682229939,-0.276616593734364,-1.21297057603525,0.101188716000149,0.093068792089803,-0.521368806123744,0.248905530159442,-0.741864381344983,-0.113572345946753,-0.201563496389231,-0.0844750008140098,0.0498690257346627,-0.262032522937904
KLRC3,0.757560397416079,0.588348008035548,0.49352499918599,-0.142067921167992,-0.730846682229939,0.764383406265636,0.639029423964751,0.50018871600015,0.706068792089803,0.0486311938762557,0.454905530159442,0.398135618655017,0.794427654053247,0.566436503610769,-0.50047500081401,0.727869025734663,1.3279674770621
ZNF419B,-0.227439602583921,-0.415651991964452,-0.24547500081401,-0.536067921167992,-0.148846682229939,-0.725616593734364,-0.233970576035249,0.0671887160001495,-0.439931207910197,0.0486311938762557,-0.134094469840559,0.294135618655017,-0.451572345946753,-0.424563496389231,-0.10547500081401,-0.514130974265337,-0.345032522937904
DDEF1,-0.215439602583921,0.902348008035548,0.37752499918599,0.335932078832008,0.522153317770061,0.845383406265636,0.472029423964751,0.188188716000149,0.570068792089803,-0.601368806123744,-0.0990944698405585,-0.346864381344983,-0.304572345946753,-0.353563496389231,-0.0894750008140098,0.355869025734663,0.670967477062096
DMN,0.0205603974160787,1.01934800803555,0.31452499918599,4.15893207883201,-0.424846682229939,0.252383406265636,-0.0689705760352488,-0.43081128399985,0.147068792089803,-0.0753688061237443,-0.0250944698405585,-0.467864381344983,-0.212572345946753,0.284436503610769,-0.68547500081401,0.276869025734663,-0.0700325229379036
KCNJ1,0.0385603974160787,-0.800651991964452,-0.49147500081401,2.68493207883201,0.054153317770061,-0.513616593734364,-0.0389705760352488,-0.467811283999851,-0.552375652354641,-0.463368806123744,-0.533094469840559,-0.675864381344983,-0.419572345946753,-0.287563496389231,0.24652499918599,-0.110130974265337,0.497967477062096
MGC18216,-0.610439602583921,0.441348008035548,-0.57347500081401,3.71393207883201,-0.269846682229939,-0.405616593734364,-0.167970576035249,-1.07381128399985,-0.961931207910197,-0.941368806123744,-0.0320944698405585,-0.237864381344983,-0.624572345946753,-0.548563496389231,-0.77647500081401,-0.392130974265337,-0.162032522937904
PSG5,-0.437439602583921,0.0093480080355477,-0.59047500081401,-0.590067921167992,-0.030846682229939,-0.318616593734364,0.0430294239647512,-0.362811283999851,0.081068792089803,-0.354368806123744,-0.134094469840559,0.0271356186550167,-0.161572345946753,-0.0405634963892311,-0.27947500081401,-0.0521309742653373,-0.410032522937904
FBXO32,0.417560397416079,0.464348008035548,0.38952499918599,-0.312067921167992,1.48615331777006,0.449383406265636,0.274029423964751,0.0101887160001495,1.0730687920898,-0.376368806123744,-0.0160944698405585,-0.652864381344983,0.503427654053247,-0.385563496389231,0.0905249991859902,-0.00513097426533728,0.587967477062096
ZNF329,-0.833439602583921,-0.346651991964452,-0.91247500081401,-0.257067921167992,-0.457846682229939,-0.0116165937343638,-0.599970576035249,-0.83081128399985,-0.455931207910197,-0.102368806123744,-0.666094469840558,-0.179864381344983,-0.866572345946753,-0.839563496389231,-0.89747500081401,-0.662130974265337,-1.5330325229379
SBP1,-0.335439602583921,-0.137651991964452,-0.48547500081401,-0.315067921167992,-0.219846682229939,-0.373616593734364,0.00502942396475124,-0.55181128399985,0.0160687920898029,-0.341368806123744,-0.247094469840558,0.0791356186550167,-0.434572345946753,-0.174563496389231,-0.68547500081401,-0.299130974265337,-0.537032522937904
MGC42367,1.05656039741608,0.709348008035548,1.12252499918599,1.12993207883201,-0.00384668222993902,-0.0136165937343638,0.256029423964751,1.01418871600015,-0.571931207910197,0.324631193876256,1.01390553015944,0.336135618655017,0.689427654053247,-0.213563496389231,0.51952499918599,-1.50413097426534,0.819967477062096
OSR1,-0.141439602583921,-0.147651991964452,0.15452499918599,-0.387067921167992,0.264153317770061,-0.513616593734364,0.319029423964751,-0.424811283999851,-0.479931207910197,-0.461368806123744,-0.300094469840558,-0.184864381344983,-0.317572345946753,-0.115563496389231,-0.00847500081400981,-0.210130974265337,0.582967477062097
D21S2089E,0.231560397416079,-0.222651991964452,-0.0194750008140098,-0.911067921167992,-0.246846682229939,-0.0206165937343638,-0.00597057603524875,-0.44981128399985,-0.374931207910197,-0.632368806123744,-0.134094469840559,-0.528864381344983,-0.00157234594675316,-0.124563496389231,-0.68147500081401,-0.324130974265337,0.455967477062096
HNRNPG.T,-0.348439602583921,-1.50865199196445,0.19752499918599,-1.09306792116799,-1.47984668222994,-0.314616593734364,-0.479970576035249,-0.290811283999851,-0.063931207910197,-0.149368806123744,-0.268094469840559,-0.501864381344983,0.0774276540532468,0.317436503610769,0.23552499918599,-0.334130974265337,1.2119674770621
AP4B1,0.499560397416079,-1.03665199196445,-0.44347500081401,-0.793067921167992,-0.471846682229939,-0.897616593734364,-0.100970576035249,-0.153811283999851,0.482068792089803,0.209631193876256,0.00890553015944151,0.325135618655017,-0.583572345946753,-0.579563496389231,-0.39447500081401,-1.23813097426534,-0.785032522937903
ZNF160,0.110560397416079,0.199348008035548,-0.18647500081401,0.206932078832008,0.336153317770061,0.0953834062656362,0.358029423964751,0.0341887160001495,0.565068792089803,0.0626311938762557,0.188905530159442,0.433135618655017,-0.0805723459467532,0.360436503610769,-0.20647500081401,0.224869025734663,-0.401032522937904
LRBA,-0.498439602583921,-0.429651991964452,0.0955249991859902,-0.948067921167992,-0.619846682229939,-2.11761659373436,-0.591970576035249,-0.59981128399985,-0.609931207910197,-0.0763688061237443,-0.766094469840558,0.176135618655017,-0.598572345946753,-0.667563496389231,0.16152499918599,-0.411130974265337,0.0509674770620964
LILRA1,-0.788439602583921,-0.213651991964452,-1.04147500081401,-0.465067921167992,-0.036846682229939,-0.520616593734364,-0.311970576035249,-0.269811283999851,-0.399931207910197,-0.303368806123744,-0.103094469840558,0.0371356186550167,-0.733572345946753,-0.231563496389231,-0.45947500081401,-0.475130974265337,-0.877032522937904
EGLN2,0.322560397416079,-0.124651991964452,-0.0544750008140098,-0.520067921167992,0.082153317770061,0.108383406265636,-1.39897057603525,0.54318871600015,0.0510687920898029,-0.259368806123744,0.238905530159441,-0.457864381344983,0.570427654053247,-0.111563496389231,-0.22847500081401,-0.103130974265337,0.212967477062096
BCAM,-0.205439602583921,-0.233651991964452,-0.0204750008140098,-0.476067921167992,-0.248846682229939,0.237383406265636,-0.356970576035249,-0.169811283999851,0.601068792089803,-0.237368806123744,-0.401094469840559,-0.456864381344983,0.356427654053247,0.046436503610769,0.61652499918599,0.508869025734663,0.571967477062096
GPSM2,0.542560397416079,0.133348008035548,0.11852499918599,0.0319320788320079,0.632153317770061,0.341383406265636,-0.0429705760352488,0.202188716000149,0.585068792089803,-0.00836880612374433,0.183905530159441,-0.349864381344983,0.0424276540532468,0.00243650361076895,0.0405249991859902,0.491869025734663,0.452967477062096
APOC1,-0.672439602583921,-0.281651991964452,-0.26547500081401,-0.326067921167992,-0.420846682229939,-0.882616593734364,-0.248970576035249,-0.174811283999851,-0.305931207910197,0.364631193876256,-0.263094469840559,0.281135618655017,-0.413572345946753,-0.382563496389231,0.16652499918599,-0.603130974265337,-1.0740325229379
IGF1R,0.281560397416079,0.906348008035548,0.23252499918599,3.64593207883201,0.421153317770061,-0.0376165937343638,0.307029423964751,-0.0268112839998505,0.814068792089803,0.459631193876256,0.164905530159442,0.281135618655017,-0.243572345946753,-0.185563496389231,-0.27247500081401,0.528869025734663,0.366967477062096
TLL2,-0.586439602583921,-0.372651991964452,-1.09647500081401,-1.53006792116799,-2.27884668222994,-0.529616593734364,-0.613970576035249,-0.86481128399985,-2.7989312079102,-1.33536880612374,-0.582094469840558,-1.03886438134498,0.146427654053247,-0.389563496389231,-0.53747500081401,-0.775130974265337,0.512967477062096
CA11,-0.416439602583921,-0.316651991964452,-0.0374750008140098,-0.543067921167992,0.093153317770061,-0.730616593734364,-0.647970576035249,-0.00681128399985052,-0.972931207910197,0.363631193876256,0.0749055301594415,0.149135618655017,-0.448572345946753,-0.350563496389231,-0.63947500081401,-0.605130974265337,-1.6810325229379
TMEM146,0.147560397416079,-0.213651991964452,0.26552499918599,-0.245067921167992,-0.356846682229939,-0.377616593734364,-0.305970576035249,0.245188716000149,0.087068792089803,-0.0183688061237443,-0.0170944698405585,-0.411864381344983,0.426427654053247,-0.399563496389231,0.91152499918599,-0.121130974265337,-0.0530325229379036
KCNK6,-0.694439602583921,0.206348008035548,-0.19447500081401,-0.652067921167992,-0.509846682229939,-0.290616593734364,-0.544970576035249,-0.214811283999851,-0.212931207910197,-0.404368806123744,-0.141094469840558,-0.496864381344983,0.393427654053247,-0.273563496389231,-0.23747500081401,-0.392130974265337,-0.598032522937904
TFDP2,-0.108439602583921,-0.522651991964452,0.10352499918599,-0.0670679211679921,-0.064846682229939,-0.191616593734364,0.364029423964751,-0.291811283999851,-0.420931207910197,-0.123368806123744,-0.406094469840559,-0.0838643813449833,-0.531572345946753,-0.042563496389231,-0.72047500081401,-0.432130974265337,-0.270032522937904
ZNF233,-0.179439602583921,0.189348008035548,-0.24047500081401,-0.116067921167992,-0.00884668222993902,-0.150616593734364,0.351029423964751,-0.182811283999851,0.102068792089803,-0.0873688061237443,-0.0800944698405585,0.591135618655017,-0.282572345946753,0.376436503610769,0.0175249991859902,-0.0371309742653373,-0.246032522937904
COX6A2,0.112560397416079,-0.281651991964452,0.30252499918599,-0.772067921167992,-0.156846682229939,-0.361616593734364,-0.0159705760352488,0.360188716000149,-0.0489312079101971,0.232631193876256,0.187905530159442,-0.133864381344983,-0.339572345946753,-0.650563496389231,0.45552499918599,0.148869025734663,0.0669674770620964
UBE4B,-0.229439602583921,-0.995651991964452,-1.22547500081401,-0.688067921167992,-0.246846682229939,-0.182616593734364,-0.744970576035249,0.118188716000149,-0.830931207910197,-0.0713688061237443,-0.326094469840559,0.295135618655017,-0.317572345946753,-0.372563496389231,0.22852499918599,-0.377130974265337,-0.611032522937904
NDUFB11,0.00056039741607869,-1.29765199196445,0.19652499918599,-0.429067921167992,0.00615331777006098,-0.00861659373436378,0.0610294239647512,-0.0438112839998505,0.294068792089803,0.165631193876256,-0.220094469840558,-0.343864381344983,0.160427654053247,0.420436503610769,-0.48547500081401,0.104869025734663,-0.818032522937904
TTC23,0.249560397416079,0.715348008035548,0.56952499918599,3.77693207883201,0.551153317770061,-0.850616593734364,-0.0179705760352488,-0.0958112839998505,-0.875931207910197,0.297631193876256,0.572905530159442,-0.0808643813449833,-0.495572345946753,-0.583563496389231,0.18452499918599,-1.01013097426534,0.163967477062096
RBP7,-0.304439602583921,-0.699651991964452,-0.87347500081401,-1.32406792116799,0.150153317770061,-0.560616593734364,-0.250970576035249,-0.53281128399985,-1.1207312079102,-0.447368806123744,-0.293094469840558,-0.0618643813449833,-1.15757234594675,-0.708563496389231,-0.38247500081401,-1.37513097426534,-1.5990325229379
IGSF3,-0.213439602583921,0.144348008035548,-0.0974750008140098,-0.429067921167992,-0.403846682229939,-0.170616593734364,-0.199970576035249,-0.0948112839998505,0.197068792089803,-0.220368806123744,-0.229094469840558,-0.331864381344983,0.408427654053247,0.053436503610769,0.46752499918599,0.236869025734663,0.243967477062096
BLVRB,-0.675439602583921,-0.331651991964452,-1.24147500081401,-0.735067921167992,0.092153317770061,0.00638340626563622,-0.341970576035249,-0.0418112839998505,0.251068792089803,-0.848368806123744,-0.471094469840559,-1.53986438134498,0.0224276540532468,0.068436503610769,-1.17947500081401,-0.579130974265337,-0.677032522937904
PSG1,0.129560397416079,0.443348008035548,-0.0844750008140098,-0.101067921167992,0.207153317770061,0.370383406265636,0.141029423964751,0.156188716000149,0.650068792089803,-0.190368806123744,0.0279055301594415,-0.531864381344983,0.470427654053247,0.377436503610769,0.15152499918599,0.583869025734663,0.00596747706209644
MYBPC2,2.46056039741608,-0.567651991964452,-0.16647500081401,-1.05406792116799,-0.673846682229939,-0.579616593734364,-0.727970576035249,-0.78381128399985,-0.485931207910197,-0.134368806123744,-0.207094469840558,-0.304864381344983,0.0414276540532468,-0.181563496389231,-0.85247500081401,-0.359130974265337,-0.613032522937904
MSN,-1.11962936029424,-1.29802143679697,-1.4354167823805,-1.64945483843632,-0.793036148590578,-1.17932540661048,-0.799982650648187,0.0504314440020152,0.409969512656583,0.50876066457364,0.0188798031547093,0.110555748995382,0.0532186461299162,0.089514248204764,-0.0758040885368856,0.0414307444556154,-2.5118178848844
H08563,-1.7062960269609,-2.21368810346364,-2.31875011571383,-1.93712150510298,-2.49936948192391,-2.41865873994381,-3.08064931731486,-0.635901889331318,-1.34769715401008,-0.484572668759693,-1.15112019684529,-0.555777584337952,-0.78644802053675,-0.886485751795236,-0.831804088536886,-1.06756925554438,-2.31215121821773
BGN,0.18303730637243,0.981978563203032,-0.176416782380501,0.202211828230354,-0.861036148590577,-0.917658739943814,-1.05564931731486,1.91643144400201,1.76363617932325,1.17742733124031,2.24987980315471,2.78488908232871,2.77555197946325,3.1158475815381,2.19052924479645,1.67509741112228,1.6471821151156
TNFRSF12A,-2.60446269362757,-2.31352143679697,-3.4349167823805,-2.13528817176965,-2.94453614859058,-2.59515873994381,-2.38564931731486,-0.00906855599798484,-1.50736382067675,-0.945572668759693,-0.71112019684529,-0.460610917671285,-1.13594802053675,0.071347581538097,-1.69047075520355,-1.52690258887772,-3.6448178848844
CAPG,-0.92096269362757,-0.546021436796968,-1.1824167823805,-0.520788171769646,0.303963851409423,0.267341260056186,-0.157649317314857,1.50343144400202,1.38263617932325,1.07842733124031,1.17787980315471,1.77088908232871,1.96155197946325,2.1488475815381,0.975529244796447,1.74109741112228,-1.8058178848844
MYCBP2,1.21203730637243,1.41497856320303,1.8305832176195,1.41521182823035,1.83396385140942,1.51534126005619,0.193350682685143,0.229431444002015,0.60763617932325,0.493427331240307,0.401879803154709,-0.518110917671285,-0.550448020536751,0.0608475815380969,0.406529244796447,0.173097411122282,1.8921821151156
EMP3,-2.89996269362757,-3.30202143679697,-3.5474167823805,-0.845788171769646,-2.30703614859058,-3.83665873994381,-3.25864931731486,-1.34856855599798,-2.27336382067675,-1.61957266875969,-0.330120196845291,-0.729110917671285,-1.30744802053675,-0.483152418461903,-1.44047075520355,-0.782902588877718,-4.8028178848844
RTN3,2.11503730637243,0.762978563203032,2.0485832176195,1.83321182823035,1.79996385140942,1.34734126005619,0.341350682685143,0.500431444002015,0.56263617932325,0.303427331240307,-0.0231201968452907,-1.10811091767129,-0.89544802053675,0.127847581538097,-0.0234707552035526,0.471097411122282,2.5011821151156
RGS16,0.70703730637243,0.185978563203032,-0.0294167823805009,0.763211828230354,0.750963851409423,0.574341260056186,-1.01464931731486,2.75643144400202,2.74063617932325,2.01442733124031,1.40687980315471,1.37988908232871,2.08955197946325,2.0708475815381,1.16552924479645,0.299097411122282,-0.5668178848844
ITGA5,-1.60896269362757,-2.13602143679697,-2.8294167823805,-2.99678817176965,-2.51403614859058,-2.56365873994381,-1.58964931731486,-0.565568555997985,-2.19836382067675,-1.70857266875969,-2.21312019684529,0.211889082328715,0.529551979463249,-0.712152418461903,-1.05747075520355,-1.97290258887772,-2.2828178848844
PPP3CB,1.42703730637243,0.579978563203032,1.5045832176195,1.02121182823035,0.629963851409423,0.390341260056186,0.840350682685143,-0.424568555997985,-0.26336382067675,-0.0845726687596933,0.0278798031547093,-0.598110917671285,-0.629448020536751,-1.1161524184619,-0.432470755203553,0.373097411122282,2.0151821151156
LOC541471,-0.57696269362757,-1.94002143679697,-2.8894167823805,-1.25678817176965,-3.62003614859058,-3.50865873994381,-1.75164931731486,1.05443144400202,-0.83836382067675,-0.988572668759693,-0.448120196845291,0.0768890823287146,-1.17144802053675,-0.275152418461903,-0.664470755203553,-1.44490258887772,-2.8798178848844
H78560,0.0327039730390975,-0.976021436796968,-2.79275011571383,-1.72078817176965,-3.89336948192391,-3.55765873994381,-3.02898265064819,0.522764777335348,-0.130697154010083,0.30476066457364,-0.615453530178624,1.29288908232871,-2.53444802053675,1.05951424820477,-0.14013742187022,-2.90123592221105,-4.0838178848844
ASPA,0.63403730637243,0.297978563203032,0.8605832176195,0.823211828230354,0.805963851409423,0.371341260056186,1.19035068268514,2.65643144400202,2.26863617932325,3.13942733124031,3.19887980315471,4.73688908232871,4.11255197946325,4.3828475815381,2.20952924479645,2.08209741112228,0.9541821151156
TIMP1,-0.439962693627569,-0.497021436796968,-2.9194167823805,-2.46928817176965,-3.47153614859058,-3.36665873994381,-1.92964931731486,0.608931444002015,-0.49486382067675,0.430927331240307,0.181879803154709,2.49488908232871,3.79955197946325,0.884347581538097,0.0940292447964474,1.72609741112228,-3.1598178848844
AA398420,1.66003730637243,1.30397856320303,2.4435832176195,1.27921182823035,1.68096385140942,1.42334126005619,2.40535068268514,0.209431444002015,1.33563617932325,1.58942733124031,1.45287980315471,-0.442110917671285,-0.249448020536751,-0.097152418461903,-0.443470755203553,0.521097411122282,2.4001821151156
IMAGE.33267,0.0690373063724305,-0.884021436796968,-2.9044167823805,-1.76178817176965,-4.09903614859058,-3.63665873994381,-3.11564931731486,0.750431444002015,-0.16036382067675,0.300427331240307,-0.65812019684529,1.36288908232871,-2.48444802053675,1.1958475815381,-0.272470755203553,-2.69090258887772,-3.5758178848844
SOCS3,-0.556296026960903,0.789645229869699,-0.399750115713831,-0.251454838436313,-0.721036148590578,-0.472325406610481,-1.39064931731486,1.36443144400202,0.687969512656583,0.829427331240307,0.248879803154709,2.87588908232871,2.56321864612992,0.329514248204764,1.66052924479645,0.454097411122282,-0.85748455155107
PDPN,-0.87696269362757,-0.603021436796968,-1.0994167823805,-0.231788171769646,0.441963851409423,-0.632658739943814,-0.139649317314857,2.49143144400202,0.92863617932325,1.48642733124031,1.73687980315471,2.35788908232871,2.34455197946325,1.8558475815381,0.272529244796447,2.68209741112228,-2.3698178848844
CHI3L2,1.39203730637243,-1.10502143679697,-1.5829167823805,0.446711828230354,0.924963851409422,0.848841260056186,1.50085068268514,2.28743144400202,2.90213617932325,5.07542733124031,3.52637980315471,3.94538908232871,5.71705197946325,3.6783475815381,3.05452924479645,2.21859741112228,0.1216821151156
MASP1,2.99503730637243,1.96897856320303,2.7195832176195,2.63421182823035,3.28096385140942,1.75234126005619,1.38140068268514,1.02343144400202,1.43963617932325,1.11142733124031,-0.80912019684529,-2.07811091767129,-2.90344802053675,-0.501152418461903,-1.16247075520355,-0.119902588877718,2.1351821151156
PLP2,-4.5342960269609,-3.49468810346364,-2.85275011571383,-2.91878817176965,-3.38236948192391,-2.85065873994381,-2.25964931731486,-1.89056855599798,-1.67736382067675,-1.99590600209302,-1.91012019684529,-0.982444251004618,-2.50678135387008,-1.32381908512857,-1.79280408853688,-2.66156925554439,-4.29615121821773
S100A11,-2.24196269362757,-1.88902143679697,-3.1934167823805,-3.00478817176965,-1.98803614859058,-1.79065873994381,-2.01664931731486,-0.716568555997985,-1.51736382067675,-1.23157266875969,-0.68112019684529,0.0718890823287146,0.357551979463249,-0.634152418461903,-0.757470755203553,-0.330902588877718,-3.7068178848844
SETD5,1.35603730637243,0.288978563203032,1.9685832176195,1.59321182823035,0.190963851409423,0.618341260056186,0.775350682685143,0.185431444002015,0.0106361793232502,-3.61357266875969,-2.46812019684529,-1.38311091767129,-1.86744802053675,-2.3481524184619,-1.46947075520355,-0.433902588877718,1.7431821151156
T97457,-0.85796269362757,-1.93302143679697,-2.8794167823805,-1.74478817176965,-3.48303614859058,-3.01565873994381,-2.46164931731486,0.767431444002015,-1.34636382067675,-0.974572668759693,-1.07812019684529,-0.107110917671285,-1.17644802053675,-0.810152418461903,-0.686470755203553,-1.17190258887772,-2.7328178848844
UBA52,0.334037306372431,-0.478021436796968,0.8495832176195,1.07921182823035,0.408963851409422,0.474341260056186,1.64335068268514,-1.19656855599798,0.21163617932325,-0.352572668759693,-0.123120196845291,-1.93711091767129,-1.75944802053675,-1.0701524184619,-0.634470755203553,-0.382902588877718,0.6801821151156
DLL3,3.68803730637243,3.70097856320303,4.3275832176195,3.48021182823035,0.534963851409422,3.20534126005619,4.75835068268514,3.19943144400202,1.92163617932325,1.43842733124031,-0.668120196845291,-4.09111091767129,-4.01244802053675,-2.3871524184619,-3.22147075520355,-2.18090258887772,4.3091821151156
TSPYL1,-0.165962693627569,0.225978563203032,0.651583217619499,0.913211828230354,0.266963851409423,-0.939658739943814,0.208350682685143,-1.10556855599798,-1.17836382067675,-0.872572668759693,-0.538490567215661,-0.991110917671285,-3.07244802053675,-1.3701524184619,-0.822470755203553,-0.125902588877718,1.5031821151156
FAM84B,2.43503730637243,2.25897856320303,2.7995832176195,2.28221182823035,0.864963851409422,2.51034126005619,2.72535068268514,-0.337568555997985,0.25763617932325,0.0354273312403067,-1.21912019684529,-2.30511091767129,-0.70844802053675,-1.5311524184619,-1.57547075520355,-1.40290258887772,4.4261821151156
RALY,0.201037306372431,0.185978563203032,0.469583217619499,0.502211828230354,0.993963851409422,0.478341260056186,-0.273649317314857,2.87643144400202,1.92263617932325,2.45942733124031,2.25187980315471,3.40788908232871,1.99555197946325,2.8348475815381,1.23652924479645,1.78109741112228,0.0581821151155999
LOC613212,0.78903730637243,0.784978563203032,0.667583217619499,0.061211828230354,0.0659638514094225,0.257341260056186,1.41735068268514,-0.958568555997985,-0.53236382067675,-0.188572668759693,-0.0741201968452906,-0.996110917671285,-0.637448020536751,-0.0601524184619031,-0.666470755203553,-0.534902588877718,0.7841821151156
CLIC1,-2.52896269362757,-2.56802143679697,-2.7474167823805,-3.21778817176965,-2.76903614859058,-2.77665873994381,-3.17664931731486,-1.00956855599798,-1.99336382067675,-2.03357266875969,-1.29612019684529,-0.851110917671285,-0.73644802053675,-0.773152418461903,-1.09447075520355,-0.823902588877718,-3.4088178848844
